"","datetime","xa_raw","ya_raw","za_raw","xa_cal","ya_cal","za_cal","xm_raw","ym_raw","zm_raw","xm_cal","ym_cal","zm_cal","a_modulus","xa_norm","ya_norm","za_norm","Gproj_XY","tiltAngle","pitchRadians","rollRadians","azimuthDegrees","m_modulus","xm_norm","ym_norm","zm_norm","xm_comp","ym_comp","zm_comp","headingDegrees","azimuthDegrees_adjusted","Pertsev"
"84",2016-03-27 15:30:00,-88,-98,1027,-105.9428355,-87.59851232,1023.977855,217,140,-363,27587.07782,9699.689293,-26692.08727,1033.2,-0.1025,-0.0848,0.9911,0.1331,7.6,0.1027,-0.0849,219.6,39592.9,0.6968,0.245,-0.6742,0.624,0.1812,-0.7602,16.2,235.8,7.80666666666667
"85",2016-03-27 15:45:00,-95,-83,1029,-112.7730495,-73.25307232,1025.97544,224,131,-363,28151.61755,8979.842111,-26685.65309,1034.8,-0.109,-0.0708,0.9915,0.13,7.5,0.1092,-0.0709,213,39815.5,0.7071,0.2255,-0.6702,0.6298,0.1724,-0.7574,15.3,228.3,8.04666666666667
"86",2016-03-27 16:00:00,-78,-84,1028,-96.21945345,-74.22522932,1024.975872,215,133,-366,27416.05431,9134.650484,-26963.96734,1032.2,-0.0932,-0.0719,0.993,0.1177,6.8,0.0934,-0.072,217.6,39523.9,0.6937,0.2311,-0.6822,0.627,0.177,-0.7586,15.8,233.4,8.02666666666667
"87",2016-03-27 16:15:00,-95,-64,1032,-112.7917345,-55.08990032,1028.96431,221,125,-363,27902.40455,8494.291566,-26687.44191,1036.6,-0.1088,-0.0531,0.9926,0.1211,7,0.109,-0.0532,206,39533.7,0.7058,0.2149,-0.6751,0.6281,0.1748,-0.7582,15.6,221.6,7.39333333333333
"88",2016-03-27 16:30:00,-115,-90,1027,-132.2389865,-79.92722932,1023.996353,225,144,-354,28250.80763,10026.82054,-25873.19077,1035.6,-0.1277,-0.0772,0.9888,0.1492,8.6,0.128,-0.0773,211.1,39598.8,0.7134,0.2532,-0.6534,0.6242,0.1954,-0.7565,17.4,228.5,7.84
"89",2016-03-27 16:45:00,-109,-91,1029,-126.3969995,-80.88692232,1025.975228,225,139,-359,28242.67177,9624.589796,-26324.33666,1036.9,-0.1219,-0.078,0.9895,0.1447,8.3,0.1222,-0.0781,212.6,39790.1,0.7098,0.2419,-0.6616,0.6239,0.1832,-0.7598,16.4,229,7.58
"90",2016-03-27 17:00:00,-84,-57,1030,-102.0869625,-48.41075432,1026.982695,215,128,-371,27407.91845,8732.419742,-27415.11323,1033.2,-0.0988,-0.0469,0.994,0.1094,6.3,0.099,-0.0469,205.4,39737.1,0.6897,0.2198,-0.6899,0.6182,0.1842,-0.7642,16.6,222,7.98666666666667
"91",2016-03-27 17:15:00,-112,-77,1028,-129.3303185,-67.50338432,1024.996685,230,128,-362,28639.87435,8742.486078,-26590.27391,1035.3,-0.1249,-0.0652,0.99,0.1409,8.1,0.1252,-0.0652,207.6,40046.4,0.7152,0.2183,-0.664,0.6266,0.1691,-0.7608,15.1,222.7,8.38
"92",2016-03-27 17:30:00,-110,-118,1021,-127.3424415,-106.6998483,1018.024453,219,158,-353,27772.44062,11150.07696,-25788.99605,1031.5,-0.1235,-0.1034,0.9869,0.1611,9.3,0.1238,-0.1036,220,39505.8,0.703,0.2822,-0.6528,0.617,0.2047,-0.7598,18.4,238.3,7.66
"93",2016-03-27 17:45:00,-126,-105,1024,-142.9342245,-94.25704232,1021.015617,227,151,-352,28420.94124,10591.96965,-25691.63815,1035.3,-0.1381,-0.091,0.9862,0.1654,9.5,0.1385,-0.0912,213.4,39749.2,0.715,0.2665,-0.6463,0.6189,0.1981,-0.7601,17.7,231.2,8.53333333333333
"94",2016-03-27 18:00:00,-135,-118,1022,-151.6844125,-106.6762163,1019.026782,230,155,-345,28674.90898,10915.63515,-25057.36064,1035.8,-0.1464,-0.103,0.9838,0.179,10.3,0.147,-0.1032,215.1,39614,0.7239,0.2755,-0.6325,0.6234,0.1987,-0.7562,17.7,232.8,8.54666666666667
"95",2016-03-27 18:15:00,-81,-57,1030,-99.16597945,-48.41349332,1026.981357,216,125,-372,27486.41319,8491.597957,-27504.35304,1032.9,-0.096,-0.0469,0.9943,0.1068,6.1,0.0962,-0.0469,206,39800.7,0.6906,0.2134,-0.6911,0.6211,0.1778,-0.7633,16,222,7.97333333333333
"96",2016-03-27 18:30:00,-120,-99,1026,-137.0986285,-88.52593232,1023.000141,226,144,-355,28331.51418,10027.66812,-25962.72541,1035.9,-0.1323,-0.0855,0.9875,0.1575,9.1,0.1327,-0.0856,212.9,39715.1,0.7134,0.2525,-0.6537,0.6206,0.1881,-0.7612,16.9,229.7,8.58
"97",2016-03-27 18:45:00,-120,-95,1027,-137.1027265,-84.70180932,1023.994548,227,145,-353,28415.62771,10108.74123,-25781.37596,1036.6,-0.1323,-0.0817,0.9878,0.1555,8.9,0.1327,-0.0818,211.7,39677.6,0.7162,0.2548,-0.6498,0.6239,0.1936,-0.7571,17.2,228.9,8.05333333333333
"98",2016-03-27 19:00:00,-148,-123,1021,-164.3369945,-111.4442993,1018.037366,230,160,-341,28682.15494,11317.97619,-24696.54221,1037.2,-0.1584,-0.1074,0.9815,0.1914,11,0.1591,-0.1077,214.1,39505.5,0.726,0.2865,-0.6251,0.6178,0.2062,-0.7588,18.5,232.6,8.98
"99",2016-03-27 19:15:00,-142,-122,1024,-158.4972795,-110.4915273,1021.009034,232,159,-344,28841.94088,11239.2252,-24965.84065,1039.1,-0.1525,-0.1063,0.9826,0.1859,10.7,0.1531,-0.1065,214.9,39767.7,0.7253,0.2826,-0.6278,0.621,0.2033,-0.757,18.1,233,9.19333333333333
"100",2016-03-27 19:30:00,-100,-109,1028,-117.6171705,-98.10086832,1024.965509,214,152,-360,27353.80542,10663.82401,-26424.66265,1036.3,-0.1135,-0.0947,0.989,0.1478,8.5,0.1137,-0.0948,219.8,39499.5,0.6925,0.27,-0.669,0.6121,0.1984,-0.7655,18,237.8,8.62666666666667
"101",2016-03-27 19:45:00,-139,-109,1023,-155.5877195,-98.06929632,1020.027008,230,156,-346,28674.75636,10996.30191,-25147.78636,1036.5,-0.1501,-0.0946,0.9841,0.1774,10.2,0.1507,-0.0948,212.2,39693.5,0.7224,0.277,-0.6335,0.6191,0.2063,-0.7577,18.4,230.6,9.52666666666667
"102",2016-03-27 20:00:00,-140,-121,1022,-156.5499785,-109.5391383,1019.026591,230,153,-346,28672.54454,10754.63254,-25147.49155,1036.8,-0.151,-0.1057,0.9829,0.1843,10.6,0.1516,-0.1059,215,39625.4,0.7236,0.2714,-0.6346,0.6195,0.1921,-0.7612,17.2,232.2,9.08
"103",2016-03-27 20:15:00,-187,-184,1008,-202.2482825,-169.7247523,1005.120206,238,192,-321,29376.31726,13899.4748,-22886.79541,1039.2,-0.1946,-0.1633,0.9672,0.2541,14.7,0.1959,-0.1641,220,39748.8,0.739,0.3497,-0.5758,0.6129,0.2293,-0.7562,20.5,240.5,9.52666666666667
"104",2016-03-27 20:30:00,-151,-151,1019,-167.2315215,-138.2063863,1016.03375,235,167,-335,29100.63751,11884.8959,-24151.30133,1038.9,-0.161,-0.133,0.978,0.2088,12.1,0.1617,-0.1334,219.6,39640.7,0.7341,0.2998,-0.6093,0.6265,0.2014,-0.753,17.8,237.4,9.43333333333333
"105",2016-03-27 20:45:00,-138,-104,1023,-154.6186235,-93.29106432,1020.030597,226,156,-347,28347.48064,10993.46312,-25241.28509,1035.9,-0.1493,-0.0901,0.9847,0.1743,10,0.1498,-0.0902,211.1,39516.6,0.7174,0.2782,-0.6388,0.614,0.2105,-0.7607,18.9,230,9.03333333333333
"106",2016-03-27 21:00:00,-198,-132,1015,-213.0091515,-120.0059523,1012.105329,244,164,-323,29843.47255,11648.53832,-23059.94177,1041.2,-0.2046,-0.1153,0.972,0.2348,13.6,0.206,-0.1155,209.4,39472.6,0.7561,0.2951,-0.5842,0.6206,0.2094,-0.7557,18.6,228,10.4466666666667
"107",2016-03-27 21:15:00,-114,-138,1027,-131.2215015,-125.8079343,1023.957171,218,169,-348,27703.40365,12034.90916,-25339.23263,1040,-0.1262,-0.121,0.9846,0.1748,10.1,0.1265,-0.1213,223.8,39425.8,0.7027,0.3053,-0.6427,0.616,0.2152,-0.7578,19.3,243,9.86666666666667
"108",2016-03-27 21:30:00,-145,-160,1020,-161.3817845,-146.8135183,1017.01499,231,172,-338,28775.26836,12285.06,-24425.94632,1040.2,-0.1552,-0.1411,0.9778,0.2097,12.1,0.1558,-0.1416,222.3,39693.4,0.7249,0.3095,-0.6154,0.6207,0.2047,-0.7569,18.3,240.5,9.88
"109",2016-03-27 21:45:00,-184,-138,1016,-199.3728655,-125.7529013,1013.085422,241,165,-329,29594.08108,11727.54479,-23604.38319,1040.1,-0.1917,-0.1209,0.974,0.2266,13.1,0.1929,-0.1212,212.2,39629.7,0.7468,0.2959,-0.5956,0.6188,0.2058,-0.7582,18.4,230.6,10.1666666666667
"110",2016-03-27 22:00:00,-189,-96,1015,-204.2790705,-85.60432532,1012.130367,239,157,-333,29421.43039,11082.05984,-23966.49244,1036.1,-0.1972,-0.0826,0.9769,0.2138,12.3,0.1985,-0.0827,202.7,39532.6,0.7442,0.2803,-0.6062,0.6101,0.2181,-0.7617,19.7,222.4,9.72666666666667
"111",2016-03-27 22:15:00,-172,-163,1017,-187.6665545,-149.6587753,1014.051074,235,176,-328,29113.50225,12609.13185,-23519.89365,1042.1,-0.1801,-0.1436,0.9731,0.2303,13.3,0.1811,-0.1441,218.6,39493.9,0.7372,0.3193,-0.5955,0.6179,0.2128,-0.757,19,237.6,10.66
"112",2016-03-27 22:30:00,-187,-170,1009,-202.2615105,-156.3423393,1006.122683,240,184,-322,29532.72209,13256.60801,-22974.75104,1038.1,-0.1948,-0.1506,0.9692,0.2463,14.3,0.1961,-0.1512,217.7,39695.8,0.744,0.334,-0.5788,0.6169,0.2228,-0.7548,19.9,237.6,10.08
"113",2016-03-27 22:45:00,-184,-154,1014,-199.3573655,-141.0477793,1011.090152,237,182,-324,29284.67838,13093.5039,-23157.58785,1040.2,-0.1917,-0.1356,0.972,0.2348,13.6,0.1929,-0.136,215.3,39563.9,0.7402,0.3309,-0.5853,0.6143,0.2308,-0.7546,20.6,235.9,10.38
"114",2016-03-27 23:00:00,-137,-159,1020,-153.5934095,-145.8649933,1017.012229,223,179,-339,28126.76773,12843.16731,-24523.30422,1038.8,-0.1479,-0.1404,0.979,0.2039,11.8,0.1484,-0.1409,223.5,39464.6,0.7127,0.3254,-0.6214,0.613,0.2211,-0.7585,19.8,243.4,10.7866666666667
"115",2016-03-27 23:15:00,-154,-134,1022,-170.1693635,-121.9521333,1019.022344,233,162,-340,28929.30874,11481.19062,-24604.03285,1040.3,-0.1636,-0.1172,0.9795,0.2012,11.6,0.1643,-0.1175,215.6,39674.7,0.7292,0.2894,-0.6201,0.6179,0.2017,-0.7599,18.1,233.7,9.98
"116",2016-03-27 23:30:00,-213,-129,1009,-227.6141295,-117.1296123,1006.167366,249,165,-316,30258.42139,11732.009,-22423.7838,1038.2,-0.2192,-0.1128,0.9691,0.2466,14.3,0.221,-0.1131,207.2,39446.6,0.7671,0.2974,-0.5685,0.6238,0.214,-0.7517,18.9,226.2,10.6666666666667
"117",2016-03-27 23:45:00,-189,-133,1015,-204.2452895,-120.9699983,1012.100508,239,169,-329,29433.83726,12048.29607,-23606.36191,1039.6,-0.1965,-0.1164,0.9736,0.2283,13.2,0.1978,-0.1166,210.6,39607.7,0.7431,0.3042,-0.596,0.6116,0.2171,-0.7608,19.5,230.2,10.54
"118",2016-03-28 00:00:00,-150,-134,1020,-166.2738275,-121.9573993,1017.038202,229,167,-339,28607.49919,11880.91349,-24517.36804,1037.7,-0.1602,-0.1175,0.9801,0.1987,11.5,0.1609,-0.1178,216.3,39505,0.7241,0.3007,-0.6206,0.6154,0.213,-0.7589,19.1,235.4,10.2666666666667
"119",2016-03-28 00:15:00,-161,-139,1018,-176.9786415,-126.7281153,1015.056715,232,171,-336,28857.90734,12205.02021,-24244.40033,1038.1,-0.1705,-0.1221,0.9778,0.2097,12.1,0.1713,-0.1224,215.6,39617.3,0.7284,0.3081,-0.612,0.6134,0.217,-0.7594,19.5,235.1,10.44
"120",2016-03-28 00:30:00,-197,-156,1011,-212.0117945,-142.9499893,1008.120799,237,183,-320,29288.97525,13173.61913,-22796.37633,1040,-0.2038,-0.1374,0.9693,0.2459,14.2,0.2053,-0.1379,214,39383.5,0.7437,0.3345,-0.5788,0.6101,0.2326,-0.7574,20.9,234.9,9.95333333333333
"121",2016-03-28 00:45:00,-142,-148,1020,-158.4717575,-135.3463093,1017.023336,226,171,-341,28363.87912,12201.1481,-24700.79448,1038.2,-0.1526,-0.1304,0.9796,0.2007,11.6,0.1532,-0.1307,220.5,39541.2,0.7173,0.3086,-0.6247,0.6136,0.2112,-0.7609,19,239.5,10.6266666666667
"122",2016-03-28 01:00:00,-142,-127,1024,-158.4927145,-115.2706723,1021.004999,224,173,-343,28200.38096,12361.00708,-24883.23156,1039.6,-0.1524,-0.1109,0.9821,0.1885,10.9,0.153,-0.1111,216,39588.3,0.7123,0.3122,-0.6286,0.6082,0.2294,-0.7599,20.7,236.7,10.7933333333333
"123",2016-03-28 01:15:00,-154,-137,1022,-170.1666245,-124.8196203,1019.019923,234,160,-341,29008.54076,11320.92529,-24693.37094,1040.6,-0.1635,-0.1199,0.9792,0.2028,11.7,0.1643,-0.1202,216.3,39741.9,0.7299,0.2849,-0.6213,0.6185,0.195,-0.7612,17.5,233.8,9.89333333333333
"124",2016-03-28 01:30:00,-186,-163,1011,-201.2951325,-149.6508353,1008.110244,238,183,-324,29367.01211,13174.79763,-23156.8933,1038.8,-0.1938,-0.1441,0.9704,0.2414,14,0.195,-0.1446,216.6,39651.5,0.7406,0.3323,-0.584,0.6134,0.2256,-0.7568,20.2,236.8,10.1466666666667
"125",2016-03-28 01:45:00,-155,-95,1021,-171.1781855,-84.67469632,1018.063084,235,146,-345,29076.2558,10194.31342,-25052.5121,1035.8,-0.1653,-0.0817,0.9829,0.1844,10.6,0.166,-0.0818,206.3,39711.2,0.7322,0.2567,-0.6309,0.6179,0.1951,-0.7617,17.5,223.8,10.0466666666667
"126",2016-03-28 02:00:00,-154,-148,1021,-170.1561355,-135.3345463,1018.019867,232,175,-337,28859.96653,12527.35633,-24335.12087,1041,-0.1635,-0.13,0.9779,0.2089,12.1,0.1642,-0.1304,218.5,39774.7,0.7256,0.315,-0.6118,0.6158,0.2184,-0.757,19.5,238,10.4066666666667
"127",2016-03-28 02:15:00,-171,-161,1011,-186.6920435,-147.7528723,1008.105168,230,186,-330,28711.11291,13411.23065,-23705.49536,1035.8,-0.1802,-0.1426,0.9732,0.2298,13.3,0.1812,-0.1431,218.4,39574.5,0.7255,0.3389,-0.599,0.6057,0.2327,-0.7609,21,239.4,10.12
"128",2016-03-28 02:30:00,-124,-98,1022,-140.9924015,-87.56967932,1019.038016,224,151,-354,28174.37208,10589.97845,-25874.6715,1032.5,-0.1366,-0.0848,0.987,0.1608,9.3,0.137,-0.0849,211.8,39691.8,0.7098,0.2668,-0.6519,0.6142,0.2028,-0.7627,18.3,230.1,9.84666666666667
"129",2016-03-28 02:45:00,-165,-122,1019,-180.8892525,-110.4745633,1016.063397,238,159,-338,29336.85899,11242.987,-24419.11905,1037.9,-0.1743,-0.1064,0.9789,0.2042,11.8,0.1752,-0.1066,211.4,39791.3,0.7373,0.2825,-0.6137,0.619,0.2029,-0.7587,18.2,229.6,10.3933333333333
"130",2016-03-28 03:00:00,-138,-157,1023,-154.5702345,-143.9500013,1019.987826,229,174,-340,28611.7702,12444.91898,-24608.3834,1041.6,-0.1484,-0.1382,0.9792,0.2028,11.7,0.1489,-0.1386,223,39737.7,0.72,0.3132,-0.6193,0.6201,0.2108,-0.7556,18.8,241.7,10.08
"131",2016-03-28 03:15:00,-171,-179,1013,-186.6765015,-164.9561803,1010.073,232,185,-325,28878.01803,13331.59721,-23252.17421,1040.3,-0.1794,-0.1586,0.9709,0.2395,13.9,0.1804,-0.1592,221.5,39399.7,0.733,0.3384,-0.5902,0.6152,0.2212,-0.7567,19.8,241.2,9.66
"132",2016-03-28 03:30:00,-134,-140,1022,-150.6906655,-127.7053673,1019.008582,230,163,-345,28680.80716,11560.08678,-25058.14682,1038,-0.1452,-0.123,0.9817,0.1903,11,0.1457,-0.1233,220.3,39801.2,0.7206,0.2904,-0.6296,0.6216,0.1987,-0.7577,17.7,238,9.73333333333333
"133",2016-03-28 03:45:00,-125,-110,1021,-141.9546605,-99.03952132,1018.037599,222,156,-355,28013.97564,10991.39648,-25967.07595,1032.6,-0.1375,-0.0959,0.9859,0.1676,9.6,0.1379,-0.0961,214.9,39747.7,0.7048,0.2765,-0.6533,0.6083,0.2039,-0.7671,18.5,233.4,10.04
"134",2016-03-28 04:00:00,-111,-94,1022,-128.3384605,-83.75823232,1019.035446,223,139,-360,28078.58897,9623.225557,-26416.24974,1030.5,-0.1245,-0.0813,0.9889,0.1487,8.6,0.1249,-0.0814,213.1,39734.5,0.7067,0.2422,-0.6648,0.6184,0.1806,-0.7649,16.3,229.4,10.02
"135",2016-03-28 04:15:00,-148,-155,1017,-164.3059945,-142.0340553,1014.046826,225,176,-335,28291.30842,12602.53127,-24160.11397,1037,-0.1584,-0.137,0.9778,0.2094,12.1,0.1591,-0.1374,220.8,39280.2,0.7202,0.3208,-0.6151,0.6137,0.219,-0.7586,19.6,240.5,9.65333333333333
"136",2016-03-28 04:30:00,-148,-146,1021,-164.3159955,-133.4283663,1018.018805,229,169,-339,28608.97373,12042.0264,-24517.56459,1039.8,-0.158,-0.1283,0.9791,0.2036,11.7,0.1587,-0.1287,219.1,39555,0.7233,0.3044,-0.6198,0.6162,0.2087,-0.7594,18.7,237.8,9.69333333333333
"137",2016-03-28 04:45:00,-116,-103,1021,-133.1981025,-92.35693532,1018.039234,222,148,-357,28006.29766,10347.16546,-26146.94467,1030.9,-0.1292,-0.0896,0.9876,0.1572,9,0.1296,-0.0897,214.7,39687.3,0.7057,0.2607,-0.6588,0.6146,0.193,-0.7648,17.4,232.2,10.0066666666667
"138",2016-03-28 05:00:00,-160,-110,1017,-176.0310115,-99.01079432,1014.088493,237,153,-339,29249.94901,10759.02131,-24509.64968,1034,-0.1702,-0.0958,0.9807,0.1953,11.3,0.1711,-0.0959,209.4,39648.9,0.7377,0.2714,-0.6182,0.6217,0.1998,-0.7573,17.8,227.2,9.81333333333333
"139",2016-03-28 05:15:00,-127,-104,1024,-143.9087985,-93.30030032,1021.01687,227,150,-352,28420.20397,10511.4132,-25691.53988,1035.3,-0.139,-0.0901,0.9862,0.1657,9.5,0.1395,-0.0902,213,39727.2,0.7154,0.2646,-0.6467,0.6185,0.1968,-0.7607,17.7,230.6,9.4
"140",2016-03-28 05:30:00,-140,-134,1022,-156.5381095,-121.9649153,1019.0161,229,168,-343,28604.67687,11961.91117,-24878.77611,1038.2,-0.1508,-0.1175,0.9816,0.1911,11,0.1514,-0.1178,217.9,39752.6,0.7196,0.3009,-0.6258,0.617,0.2134,-0.7575,19.1,237,9.86666666666667
"141",2016-03-28 05:45:00,-133,-118,1022,-149.7370905,-106.6780423,1019.02589,224,155,-348,28182.66056,10911.54243,-25333.0999,1035.5,-0.1446,-0.103,0.9841,0.1776,10.2,0.1451,-0.1032,215.5,39434.6,0.7147,0.2767,-0.6424,0.6143,0.1991,-0.7636,18,233.4,9.79333333333333
"142",2016-03-28 06:00:00,-127,-123,1021,-143.8901135,-111.4634723,1018.028,226,156,-348,28346.59074,10993.57343,-25331.61254,1034.2,-0.1391,-0.1078,0.9844,0.176,10.1,0.1396,-0.108,217.8,39573.7,0.7163,0.2778,-0.6401,0.6203,0.1971,-0.7592,17.6,235.4,10.1266666666667
"143",2016-03-28 06:15:00,-127,-105,1021,-143.9065475,-94.25855032,1018.042526,224,149,-354,28172.89754,10428.86554,-25874.47496,1032.5,-0.1394,-0.0913,0.986,0.1666,9.6,0.1398,-0.0914,213.2,39648,0.7106,0.263,-0.6526,0.6127,0.1939,-0.7662,17.6,230.8,9.86
"144",2016-03-28 06:30:00,-149,-103,1021,-165.3289155,-92.32680632,1018.053952,233,152,-345,28917.48653,10676.1776,-25054.68737,1035.5,-0.1597,-0.0892,0.9831,0.1829,10.5,0.1603,-0.0893,209.2,39723.3,0.728,0.2688,-0.6307,0.6179,0.2018,-0.7599,18.1,227.3,10.1066666666667
"145",2016-03-28 06:45:00,-137,-117,1022,-153.6326475,-105.7185613,1019.028481,226,163,-343,28356.20114,11556.91708,-24880.6632,1036,-0.1483,-0.102,0.9837,0.18,10.4,0.1488,-0.1022,214.5,39454.8,0.7187,0.2929,-0.6306,0.6172,0.2169,-0.7563,19.4,233.9,10.46
"146",2016-03-28 07:00:00,-150,-148,1022,-166.2619375,-135.3373913,1019.009262,229,172,-337,28612.96535,12283.47515,-24337.20451,1041.3,-0.1597,-0.13,0.9786,0.2059,11.9,0.1604,-0.1303,219.1,39520.7,0.724,0.3108,-0.6158,0.6164,0.2141,-0.7578,19.2,238.3,9.92
"147",2016-03-28 07:15:00,-157,-137,1019,-173.0862695,-124.8193023,1016.047724,235,163,-339,29094.12882,11563.11131,-24512.21804,1038.2,-0.1667,-0.1202,0.9786,0.2055,11.9,0.1675,-0.1205,215.8,39762.1,0.7317,0.2908,-0.6165,0.6187,0.201,-0.7595,18,233.8,10.0533333333333
"148",2016-03-28 07:30:00,-137,-146,1023,-153.6066165,-133.4367953,1019.996257,221,173,-339,27959.15119,12358.35404,-24524.30022,1040.1,-0.1477,-0.1283,0.9807,0.1956,11.3,0.1482,-0.1286,221,39190.4,0.7134,0.3153,-0.6258,0.6132,0.2198,-0.7587,19.7,240.7,10.3933333333333
"149",2016-03-28 07:45:00,-140,-118,1021,-156.5522715,-106.6724583,1018.037833,227,164,-345,28436.75507,11638.43142,-25060.62355,1035.5,-0.1512,-0.103,0.9831,0.1829,10.5,0.1518,-0.1032,214.3,39650.2,0.7172,0.2935,-0.632,0.6134,0.2164,-0.7595,19.4,233.7,10.6666666666667
"150",2016-03-28 08:00:00,-178,-149,1016,-193.5208565,-136.2724983,1013.073869,238,176,-327,29359.18151,12611.23336,-23427.18774,1040.4,-0.186,-0.131,0.9738,0.2275,13.2,0.1871,-0.1314,215.2,39621.2,0.741,0.3183,-0.5913,0.6181,0.2214,-0.7543,19.7,234.9,10.88
"151",2016-03-28 08:15:00,-160,-135,1017,-176.0081865,-122.9065193,1014.068318,234,171,-337,29020.21035,12206.60506,-24333.14214,1036.5,-0.1698,-0.1186,0.9783,0.2071,12,0.1706,-0.1189,214.9,39790.4,0.7293,0.3068,-0.6115,0.6149,0.2185,-0.7577,19.6,234.5,10.6133333333333
"152",2016-03-28 08:30:00,-159,-155,1017,-175.0162655,-142.0240123,1014.051732,231,174,-333,28781.19239,12445.62138,-23974.50562,1038.8,-0.1685,-0.1367,0.9762,0.217,12.5,0.1693,-0.1371,219.1,39471.9,0.7292,0.3153,-0.6074,0.6164,0.2137,-0.7579,19.1,238.2,10.7533333333333
"153",2016-03-28 08:45:00,-167,-150,1020,-182.8114565,-137.2351423,1017.032872,234,175,-332,29027.60893,12528.27935,-23881.89799,1042.4,-0.1754,-0.1317,0.9757,0.2193,12.7,0.1763,-0.132,216.9,39622,0.7326,0.3162,-0.6027,0.6156,0.2184,-0.7572,19.5,236.4,11.3066666666667
"154",2016-03-28 09:00:00,-173,-148,1018,-188.6543565,-135.3196203,1015.054804,237,169,-330,29269.75445,12046.93183,-23698.275,1041.3,-0.1812,-0.13,0.9748,0.223,12.9,0.1822,-0.1303,215.7,39540.6,0.7402,0.3047,-0.5993,0.6194,0.2081,-0.757,18.6,234.2,10.7066666666667
"155",2016-03-28 09:15:00,-200,-152,1011,-214.9364295,-139.1239343,1008.125365,243,177,-320,29774.13034,12694.70404,-22791.02978,1040.1,-0.2066,-0.1338,0.9692,0.2462,14.3,0.2081,-0.1342,212.9,39586.4,0.7521,0.3207,-0.5757,0.6169,0.2217,-0.7552,19.8,232.7,11.0733333333333
"156",2016-03-28 09:30:00,-186,-175,1012,-201.2846225,-161.1199763,1009.091739,238,183,-323,29367.90201,13174.68732,-23066.56586,1041.5,-0.1933,-0.1547,0.9689,0.2476,14.3,0.1945,-0.1553,218.7,39599.4,0.7416,0.3327,-0.5825,0.6151,0.2181,-0.7577,19.5,238.2,10.9933333333333
"157",2016-03-28 09:45:00,-174,-144,1014,-189.6298855,-131.4986193,1011.093762,237,170,-332,29268.71193,12127.70889,-23879.02817,1037.1,-0.1828,-0.1268,0.9749,0.2225,12.9,0.1839,-0.1271,214.7,39673,0.7377,0.3057,-0.6019,0.6153,0.2111,-0.7595,18.9,233.7,11.5466666666667
"158",2016-03-28 10:00:00,-146,-174,1015,-162.3404335,-160.1982463,1012.048243,225,187,-330,28303.86791,13488.10074,-23709.55773,1037.4,-0.1565,-0.1544,0.9755,0.2198,12.7,0.1571,-0.155,224.6,39308.8,0.72,0.3431,-0.6032,0.6168,0.2296,-0.7529,20.4,245,11.7333333333333
"159",2016-03-28 10:15:00,-162,-147,1019,-177.9454445,-134.3730273,1016.041884,234,172,-333,29024.50721,12286.72029,-23971.93062,1040.2,-0.1711,-0.1292,0.9768,0.2144,12.4,0.1719,-0.1295,217.1,39598.5,0.733,0.3103,-0.6054,0.6186,0.2144,-0.7559,19.1,236.2,11.1666666666667
"160",2016-03-28 10:30:00,-200,-203,1004,-214.8867445,-187.8768623,1001.145955,241,203,-309,29639.8954,14786.48394,-21801.56857,1041,-0.2064,-0.1805,0.9617,0.2742,15.9,0.2079,-0.1815,221.2,39654.4,0.7475,0.3729,-0.5498,0.6179,0.2418,-0.7482,21.4,242.5,12.1066666666667
"161",2016-03-28 10:45:00,-167,-169,1014,-182.7914335,-155.4007353,1011.070465,232,183,-329,28872.98389,13170.92552,-23613.28746,1039.1,-0.1759,-0.1495,0.973,0.2309,13.3,0.1768,-0.1501,220.4,39556.4,0.7299,0.333,-0.597,0.6135,0.2221,-0.7578,19.9,240.3,11.6266666666667
"162",2016-03-28 11:00:00,-208,-212,998,-222.6651395,-196.4768613,995.1951858,242,206,-306,29726.37337,15028.55966,-21530.08822,1038.6,-0.2144,-0.1892,0.9582,0.2859,16.6,0.2161,-0.1903,221.4,39661.8,0.7495,0.3789,-0.5428,0.6157,0.2414,-0.7501,21.4,242.8,11.4933333333333
"163",2016-03-28 11:15:00,-218,-182,1004,-232.4318155,-167.7880193,1001.17093,247,192,-307,30123.14392,13904.56597,-21615.07576,1041.4,-0.2232,-0.1611,0.9614,0.2753,16,0.2251,-0.1618,215.8,39597.4,0.7607,0.3511,-0.5459,0.6197,0.2335,-0.7493,20.6,236.5,11.7266666666667
"164",2016-03-28 11:30:00,-202,-190,1007,-216.8472735,-175.4468383,1004.130875,240,189,-313,29544.41753,13658.39753,-22162.29537,1042.2,-0.2081,-0.1684,0.9635,0.2677,15.5,0.2096,-0.1692,219,39377.6,0.7503,0.3469,-0.5628,0.6168,0.2229,-0.7549,19.9,238.8,11.64
"165",2016-03-28 11:45:00,-166,-176,1014,-181.8113815,-162.0924513,1011.06437,232,181,-329,28871.50935,13009.81261,-23613.09091,1040,-0.1748,-0.1559,0.9722,0.2342,13.5,0.1757,-0.1565,221.7,39501.9,0.7309,0.3293,-0.5978,0.6151,0.2137,-0.7589,19.2,240.9,12.22
"166",2016-03-28 12:00:00,-153,-194,1011,-169.1360165,-179.3116633,1008.070509,230,192,-327,28718.20624,13894.23845,-23435.10265,1037.8,-0.163,-0.1728,0.9714,0.2375,13.7,0.1637,-0.1737,226.7,39585.2,0.7255,0.351,-0.592,0.6193,0.2244,-0.7524,19.9,246.6,11.8666666666667
