xa,ya,za,xm,ym,zm
-41.73541745,-36.03512732,1034.894966,25750.66605,7994.982625,-29326.96156
-38.81991245,-30.30289232,1034.89847,25506.91921,7911.99374,-29148.58685
-41.73722245,-35.07768432,1036.878131,25840.55098,8317.283879,-28784.59714
-40.75857145,-38.90433432,1033.90092,25514.74981,8475.558004,-28878.29241
-42.70633945,-38.90170132,1034.892991,25754.22564,7994.541401,-28965.65177
-48.54236045,-45.58621932,1035.881197,25760.42907,8477.659516,-28785.58651
-42.70039445,-45.59169732,1035.878521,25755.54756,8236.321071,-29056.27403
-50.47464945,-59.92424932,1032.896447,25689.02767,9201.48911,-28425.95398
-43.67178345,-47.50324932,1034.886174,25520.67385,8636.119382,-28426.85171
-61.19908245,-44.62174932,1031.923086,26090.52711,8399.500622,-28330.67971
-60.22268245,-47.49014932,1031.920219,26332.06213,8240.820143,-28508.75961
-64.10180545,-63.73559032,1031.908284,26265.23699,9367.321703,-28059.291
-65.07274845,-65.64794932,1029.924758,26266.12688,9367.211397,-27968.96356
-89.40924145,-71.35929132,1030.922245,26687.43177,9853.133427,-27062.31461
-66.05048645,-62.77712832,1032.901162,26348.02859,9206.615149,-27787.31929
-89.40236245,-79.95933132,1033.888519,26604.64017,10013.83998,-27334.28632
-80.62346745,-95.26323332,1030.898056,26691.24491,10659.1392,-27424.60713
-69.93873945,-69.46427932,1032.897297,26270.85577,9689.216603,-27788.70175
-104.9836985,-76.12302132,1031.916525,27345.23755,10019.70329,-26694.85882
-94.26614445,-82.82548132,1029.923612,26855.04832,10337.9467,-27061.31861
-100.0898715,-100.9823683,1027.928597,27108.71081,10822.94571,-26607.89255
-103.9831775,-100.9811373,1024.956844,27107.08364,10742.49957,-26698.12172
-104.9344805,-123.9209273,1023.946743,27447.80874,11630.79751,-26063.73931
-104.9682405,-89.50946932,1025.958153,27425.35945,9859.327657,-26693.86945
-99.10342845,-114.3648873,1027.916853,27113.87172,11386.8409,-26608.58046
-101.0516635,-113.4072323,1027.918552,27032.42789,11305.43686,-26518.94755
-126.3486315,-130.5916443,1023.950906,27700.88658,11954.57331,-25519.78925
-105.9331965,-100.0202543,1028.923259,27029.4788,10983.21104,-26518.55446
-95.23617445,-85.69366932,1027.939279,27098.51576,10098.37885,-26968.31789
-97.18124545,-86.65009332,1024.965827,27097.19384,9856.599178,-26877.69562
-86.47819445,-82.83036432,1032.893581,26847.21771,9774.382436,-27331.61305
-107.8846585,-94.28587532,1025.955456,27189.13797,10501.23656,-26426.05174
-90.33043645,-124.8872233,1027.903962,26711.05035,11947.04971,-26613.23246
-87.43822345,-94.30424132,1026.937269,26611.7335,10496.84779,-27063.89361
-96.21754345,-79.95374732,1032.900462,26847.37034,9693.715675,-27241.18733
-101.0950205,-68.48246232,1028.94766,27338.72886,9697.9187,-27055.77552
-87.45049645,-83.78608732,1031.902041,26605.53007,10013.72968,-27243.95887
-84.55826245,-54.15732032,1032.916899,26750.84995,8646.40633,-27782.66729
-83.57502545,-63.71733032,1031.917204,27001.38487,9373.736546,-27871.50074
-76.76120345,-62.76627832,1033.897247,26591.49603,8967.047297,-27694.31857
-77.73399345,-61.81276432,1029.933784,26510.63685,9046.866479,-27695.20966
-68.00511245,-55.12867032,1032.90851,26424.74353,8966.013976,-28057.214
-49.50829245,-52.27853032,1032.902457,25846.75442,8800.401995,-28604.53188
-73.84478545,-57.98987232,1033.899944,26425.4808,9046.570431,-28057.31228
-65.08776045,-52.26230832,1034.891951,26422.37909,8805.011373,-28147.34491
-53.40883945,-47.49331232,1035.881813,25923.77461,8398.467301,-28693.57515
-66.06328945,-48.44130732,1030.930909,26336.79102,8562.825349,-28328.49781
-54.38388045,-45.58154832,1034.892694,26087.39954,8641.831822,-28872.93923
-48.54603345,-40.80868832,1033.902874,25676.6208,8235.252879,-28786.08451
-33.95801945,-22.66243932,1032.920338,25580.53244,7429.83351,-29508.51419
-56.33481245,-43.66483632,1038.859916,26086.81489,8480.608607,-28782.41523
-64.13097945,-35.05749232,1035.89721,26249.7284,8159.526416,-28509.45416
-41.73722245,-35.07768432,1036.878131,25837.44927,8075.724822,-28874.62977
-49.52379245,-36.98365232,1034.897727,25918.30845,7995.90564,-28873.73868
-54.38477245,-45.57993432,1036.875052,25846.75442,8800.401995,-28604.53188
-59.26541345,-32.19457032,1035.897401,26004.20177,8076.758143,-28511.73434
-45.62502945,-41.76564232,1035.883087,25757.47998,8155.433698,-28785.19341
-54.38388045,-45.58154832,1034.892694,25927.02895,8559.359597,-28513.11679
-47.56736145,-45.58955332,1032.907214,25681.50231,8476.591325,-28515.39698
-69.96065145,-46.52438332,1032.916665,26502.501,8644.635737,-28146.35554
-54.36886845,-58.96718932,1029.925501,26173.14023,8803.351085,-28601.36061
-47.54226445,-71.39774332,1031.894246,25527.3093,9361.127473,-28427.73616
-75.79166145,-57.98885332,1032.909657,26670.72804,8806.781967,-27783.65666
-79.66985045,-76.14433832,1034.878466,26681.35511,9773.238809,-27604.18103
-104.9641215,-94.28780732,1026.945297,27105.91434,10420.05314,-26517.07374
-88.44604845,-61.79949332,1033.903406,27001.10548,9051.179809,-27600.1253
-86.48779145,-72.31705232,1031.911279,26926.44973,9614.117106,-27420.95113
-94.24881845,-100.0320173,1027.926728,26943.30608,10579.80181,-26609.18337
-102.0472155,-91.42063832,1029.919917,27185.88363,10340.34426,-26606.51009
-85.48996745,-96.21611132,1028.917121,26692.44006,10497.69537,-27153.42824
-108.8532665,-100.9733443,1028.92379,27188.98534,10581.90332,-26516.47746
-115.6748595,-93.32274232,1025.959831,27514.20186,10262.40598,-26332.2582
-117.6308445,-84.71764832,1026.959165,27674.29306,10022.32147,-26420.7052
-102.0252825,-115.3147493,1031.8821,27196.35807,11387.46786,-26517.46019
-116.6357595,-105.7492203,1023.967428,27442.64783,11066.90233,-26063.0514
-112.7301175,-119.1312503,1027.919062,27362.3733,11307.94473,-26154.46648
-99.12580745,-90.46996932,1026.945849,26856.09084,10257.16963,-26880.56544
-121.5332175,-78.02077232,1029.940135,28074.01271,9220.55359,-26506.08583
-112.7588875,-88.54552932,1026.953707,27591.80671,10021.6945,-26511.82546
-133.2482125,-44.55741532,1027.991374,28715.1406,7856.881738,-26407.7452
-93.29339645,-81.87056532,1029.923973,27337.83897,9698.029006,-27146.10297
-70.90375845,-77.11241932,1029.91775,26513.43332,9449.759058,-27786.02848
-72.87978745,-49.38751732,1034.89794,26738.13784,7841.503622,-28323.64926
-81.62543145,-65.63162132,1030.923519,26914.93276,8647.77057,-27690.75421
-102.0759855,-60.83491732,1028.954562,27412.21532,8812.534972,-27053.9017
-68.98743645,-46.52448932,1033.907398,26738.44309,7680.1701,-28142.79782
-58.28856745,-35.06377732,1034.903355,26489.78888,7839.733028,-28687.33751
-75.79989945,-48.43217732,1030.935369,26908.42408,8325.985976,-28051.67091
-71.90844045,-45.56753532,1031.927185,26330.89284,7918.373713,-28327.71162
-67.04835245,-36.96963932,1031.932218,26410.86212,7838.664837,-28417.14798
-56.33120245,-45.57972232,1034.893586,26247.51659,7917.857052,-28509.15934
-58.29039345,-33.15211932,1034.904969,26323.64688,7516.032664,-28688.53006
-60.23450945,-36.97280232,1035.893812,26328.22314,7918.704631,-28598.69397
-53.41527245,-38.89407932,1031.92436,26084.7557,8158.272482,-28691.69469
-40.77545145,-21.69860532,1034.906625,25910.63047,7351.674616,-29053.6074
-49.53292245,-27.42536232,1034.905797,26074.56065,7433.705616,-29052.12003
-41.74091645,-29.34593832,1032.918257,25585.41395,7671.171956,-29237.82666
-40.77910345,-17.87528932,1034.909853,25826.51695,7270.601501,-29234.95684
-46.60737445,-32.20724632,1034.900424,25917.57118,7915.349186,-28873.64041
-41.74087445,-31.25436832,1036.881359,25752.01382,7752.872037,-28965.35695
-45.65881045,-6.399969317,1035.912946,26148.47913,6790.211865,-29231.19593
-36.88220845,-18.83719132,1031.933725,25583.9394,7510.059046,-29237.63011
-38.82494445,-24.56872532,1033.912133,25911.21512,7512.897831,-29144.13139
-44.67869545,-15.95433032,1041.851504,25824.45776,6948.265377,-29144.2363
-47.58829745,-26.46813132,1038.870428,25748.91211,7511.31298,-29055.38958
-55.36344445,-40.79906932,1037.870712,26166.19953,8239.676516,-28781.3276
-65.10464045,-35.05657932,1035.897656,26171.23367,8400.3482,-28420.21435
-60.23771545,-33.15029332,1034.905861,26078.39964,7755.821128,-28962.18568
-65.09962945,-39.83653132,1034.902442,26333.99455,8159.93277,-28237.67899
-53.40476245,-50.36322032,1032.905855,25768.25968,9041.223779,-28515.29207
-42.69992745,-46.54671932,1036.868893,25589.83758,8154.510683,-29238.4163
-72.89806845,-29.31672232,1032.932529,26981.45266,7682.602531,-28321.07426
-52.42972145,-52.27498432,1033.894974,26008.16753,8802.097152,-28783.60114
-83.58551445,-53.20240432,1032.91726,26753.06177,8888.075694,-27782.96211
-70.92747545,-53.21508032,1031.920283,26501.91635,8483.412521,-28055.83155
-84.53452445,-79.00887432,1032.895917,26930.44134,9855.565857,-27240.59105
-92.32296245,-77.09475432,1026.954025,26850.31943,10015.94149,-27241.58042
-78.71175245,-57.98772832,1030.928637,26916.4073,8808.883479,-27690.95075
-79.68632645,-57.03098632,1030.92989,26752.3245,8807.519239,-27782.86384
-79.67764245,-66.58846932,1031.912999,26435.67585,9771.137297,-27696.88694
-115.6816965,-86.63113232,1026.956659,27513.15934,10343.18304,-26513.01137
-113.7393645,-82.80722132,1029.932532,27833.49435,9782.34726,-26599.47964
-83.59736245,-41.73084232,1034.909302,26750.5447,8807.739852,-27963.51874
-76.74385645,-80.92702932,1033.881914,26760.1551,9371.083503,-27512.5694
-74.82481645,-52.25237132,1035.88759,26499.55191,8322.409918,-28145.96245
-92.32839845,-73.26821032,1030.921969,27256.24251,9697.291733,-27146.89579
-116.6589885,-83.76111832,1028.941884,27511.83742,10101.40337,-26422.3891
-50.48467145,-50.36434532,1034.886875,25923.46936,8559.800822,-28874.42659
-92.33659445,-65.61996432,1032.910783,27005.24971,9211.9618,-27329.3395
-86.49053045,-69.44956532,1031.9137,26837.75994,9130.372024,-27692.13666
-99.15037445,-68.47944632,1034.893842,27577.46742,9136.345642,-27143.03661
-86.50467145,-55.11132332,1032.916984,26913.45821,8486.657661,-27690.55766
-88.43923245,-67.53688832,1030.925027,27164.60363,8891.320833,-27417.68823
-79.70632845,-39.81960832,1038.873848,27229.80161,7684.373124,-27957.38601
-56.34262545,-33.15475232,1033.912898,26402.72627,7436.434095,-28868.29386
-69.95791245,-49.39187032,1032.914244,26826.09035,8244.692249,-28052.36546
-68.02014545,-40.78881432,1035.894152,26491.7213,7758.845655,-28416.25689
-68.98881645,-44.61363832,1032.917833,26501.76372,8564.079282,-28146.25727
-44.63678145,-56.10560432,1033.888178,25685.77332,9040.596813,-28606.41233
-73.86119845,-41.73916532,1035.896021,26819.30227,7600.350918,-28141.90673
-57.30989545,-39.84464232,1033.907695,26247.21134,8079.190573,-28690.01078
-61.19676845,-48.44264432,1034.893395,26173.90336,8400.017282,-28149.232
-44.66782345,-23.60741832,1033.915616,25909.58795,7432.451683,-29234.36057
-52.45709045,-24.55432932,1035.900735,26159.86932,7353.334904,-28599.5917
-44.66962845,-22.64997532,1035.898781,25911.36774,7432.231071,-29053.70567
-30.06927845,-17.88452532,1035.896126,25413.50054,7106.243453,-29600.03418
-37.83620845,-40.81792432,1034.889147,25675.57828,8316.029946,-28966.83768
-38.81899945,-31.25872132,1034.897663,25914.90148,7915.680104,-29144.62276
-37.86449045,-12.14144032,1036.895715,25987.34541,7111.073443,-29323.50211
-45.65106045,-14.04740832,1034.915311,26068.50985,6869.92074,-29141.75957
-50.52301745,-10.21952732,1034.920769,26231.27073,6629.50531,-28959.22422
-44.65871445,-32.21149332,1031.925995,25835.08482,7914.722219,-28964.76068
-51.48480945,-22.64439132,1034.910724,26154.09791,7112.106764,-28960.60668
-35.89211345,-36.04302632,1031.918753,25588.36304,7993.397774,-29238.21975
-68.99471945,-39.83207232,1035.895405,26493.93312,8000.515019,-28416.55171
-39.78898745,-36.03533932,1036.876432,25347.56529,8232.634707,-29060.23813
-54.38345545,-44.62814032,1031.919964,26086.38287,8238.718631,-28601.46552
-61.21959345,-24.54691932,1034.91357,26402.87889,7355.767334,-28777.86814
-67.04191945,-45.56887232,1035.889671,26414.70111,8160.780349,-28327.21362
-43.68959745,-28.38747632,1033.911135,25752.7511,7833.428492,-28965.45522
-67.04423345,-41.74797732,1032.919362,26416.02303,8402.560019,-28417.83589
-68.99155545,-41.74615132,1032.920254,26418.99797,8240.895579,-27966.0021
-45.62458345,-41.76644932,1034.891908,25514.01254,8395.001549,-28878.19414
-74.83350045,-42.69488832,1034.904481,26823.14126,7922.466431,-28051.97237
-91.37754145,-50.32761332,1032.923249,27321.44049,8490.344024,-27686.59357
-109.8597955,-66.56258732,1028.953288,27662.77609,9055.97493,-26690.50827
-102.0709535,-66.56908432,1029.940899,27249.75968,8891.616881,-27055.58561
-75.78571645,-64.67884932,1033.895187,26671.31269,8968.005182,-27874.18065
-113.7544185,-67.51315032,1030.936623,27500.16783,9215.723599,-26782.6179
-101.0603265,-104.8039643,1028.916994,27423.42703,9940.21503,-26964.95007
-104.0319495,-53.18403832,1031.935447,27326.322,8731.682469,-27415.90604
-86.48008345,-78.05606132,1026.950542,26842.79408,9291.043709,-27331.02341
-117.6458775,-70.37779232,1029.944807,27911.40444,9380.30226,-26598.19546
-102.0599975,-78.03903232,1029.931215,27421.52047,9537.212145,-26783.80381
-101.1237275,-40.75938632,1033.926958,27644.44519,7929.177321,-27502.07949
-103.0204725,-89.51210232,1024.966082,27347.60199,10180.7059,-26604.72791
-94.28209045,-67.52979632,1032.910061,27486.41319,8491.597957,-27504.35304
-96.22166245,-75.17540932,1031.913318,27255.07322,9374.845302,-26965.8478
-104.9759485,-83.77046032,1030.91889,27182.47666,10260.11872,-26877.39417
-92.31289845,-88.56308832,1028.926699,27015.13951,10097.86219,-27149.76561
-114.7216885,-74.20304032,1030.93142,28066.91938,8737.545781,-26776.47854
-102.0613565,-77.08239632,1030.923201,27898.5397,8656.066312,-27229.60315
-72.86609245,-63.72495232,1034.885835,26429.0404,9046.129206,-27696.00248
-108.8783845,-74.21093932,1027.955207,27656.42003,8653.523575,-26960.99925
-62.16042845,-57.04742032,1030.921862,26662.59219,8404.551225,-28234.80254
-84.55278445,-59.89229432,1032.912057,27399.19795,8168.965785,-27775.73511
-98.21096145,-32.15966432,1033.932883,27635.59792,6962.499867,-27500.90022
-82.61140745,-53.20412432,1031.925635,27633.6655,7043.387239,-27771.98084
-75.81673745,-33.13487832,1035.904176,26981.75791,7521.269009,-28140.22282
-43.68910945,-30.29671332,1036.883058,26072.93348,7353.259468,-29142.34921
-74.84265145,-32.18238332,1032.931,26736.96854,7519.057191,-28142.60127
-63.17103445,-19.76675532,1033.927318,26487.72969,7517.396904,-28596.61697
-48.57108845,-16.90892832,1038.878944,26316.40093,7113.691616,-29049.34849
-48.55836945,-27.42788932,1032.922993,26073.08611,7272.592707,-29051.92349
-60.24729145,-23.59119632,1035.90511,26321.43506,7274.363301,-28688.23524
-56.35356045,-22.63901932,1035.904133,26238.05881,7273.84664,-28869.68295
-43.67592345,-41.77069632,1031.917479,25671.30727,7752.024458,-28875.82232
-44.65684645,-36.03158132,1035.887483,25917.41855,7996.015946,-28964.06613
-41.74594845,-23.61177132,1031.93192,25824.88978,7190.155353,-29325.18602
-38.82904245,-20.74460232,1034.90654,25906.33361,7271.559386,-29414.81892
-32.98204445,-26.48424732,1035.890201,25256.51106,7587.887022,-29421.55456
-32.99117445,-16.92595732,1035.898271,25494.51235,6945.75751,-29508.71737
-36.88492645,-16.92391932,1033.917697,25745.96302,7189.087161,-29054.99649
-44.66642245,-26.47248432,1036.886732,26073.82338,7353.149161,-29052.02176
-53.41661045,-38.89165832,1034.897897,26081.65398,7916.713425,-28781.72732
-53.42803345,-26.46668832,1033.917209,26235.54174,7193.510798,-29050.23958
-76.80092945,-20.71060932,1032.941576,26814.42076,7359.012473,-28412.59425
-48.54832645,-37.94200832,1032.914116,25999.44703,8238.643195,-29144.22303
-54.38891245,-39.84738132,1033.906357,26167.24205,8158.899449,-28600.57443
-40.76770145,-29.34604432,1033.90899,25589.55819,7831.953946,-28967.04086
-66.07420345,-38.87978932,1034.903695,26411.44677,7999.888052,-28507.67198
-68.97011045,-63.73102532,1031.910514,26342.56243,8804.053488,-27967.48283
-70.92017145,-60.86171232,1031.913827,26424.74353,8966.013976,-28057.214
-76.77899645,-44.60472032,1034.903759,26827.56489,8405.805158,-28052.562
-76.76668145,-57.03130432,1033.902089,26669.10087,8726.335818,-27873.88583
-72.88437345,-43.65415732,1032.920424,26500.13655,8483.633134,-28236.48645
-73.86304545,-38.87329232,1033.916084,26826.54822,8002.691967,-27781.08829
-64.09450145,-71.38222232,1031.901828,25855.47492,9363.855952,-28243.90999
-83.57407045,-66.58158932,1035.879499,26677.66875,9370.456536,-27603.68967
-94.27257745,-74.22624832,1025.966159,27091.26981,9696.0378,-27329.13632
-111.8185195,-55.09000632,1029.955043,27982.06858,8575.916212,-26957.72971
-100.1080685,-84.72843332,1033.88939,27343.02573,9778.03393,-26694.564
-108.8833535,-71.33941732,1032.913523,27666.89448,9700.647178,-26871.94935
-70.91970445,-61.81673432,1032.904199,26184.53043,9366.474124,-27969.75637
-90.39432545,-58.93340832,1029.942003,27241.4712,8570.0529,-27597.15721
-92.33113745,-70.40072332,1030.92439,27245.89484,9053.391627,-27597.74685
-115.7250115,-43.61479232,1031.948869,27974.97525,8092.908403,-27228.12242
-103.0464405,-64.65651332,1029.942959,27332.52543,9214.800584,-27235.84078
-67.02414745,-62.77621532,1032.901608,26582.77553,8403.59334,-28054.94046
-113.7439505,-77.07386132,1027.955016,27912.29434,9380.191954,-26507.86801
-93.30433145,-71.35483232,1031.915208,27964.7802,7368.341536,-27588.54776
-86.51017045,-48.42213432,1030.940275,27155.14586,8247.310421,-27778.21184
-110.8234135,-77.07579332,1028.944857,27669.56417,9700.31626,-26600.967
-89.42520845,-55.10939132,1031.927143,27405.40138,8652.0839,-27595.66985
-92.35436645,-48.41262132,1035.898846,27641.03822,7848.951785,-27772.96357
-66.07787645,-34.10225832,1032.925372,26410.27747,7677.441622,-28326.62399
-67.04743945,-37.92546832,1031.931411,26575.52958,8001.252291,-28415.75889
-45.63556045,-29.34228632,1032.920041,25995.48127,7513.304186,-28872.35623
-56.34716945,-29.32982232,1035.898484,26322.01971,7435.586516,-28778.75923
-70.93792245,-44.60858432,1036.883441,26656.69401,7760.099588,-28234.01636
-45.62778945,-37.94394032,1033.903957,25914.31684,7754.456889,-29054.09876
-51.46703745,-39.85173432,1031.922661,26403.46354,7516.990549,-28868.39214
-34.93301845,-22.65910532,1035.894321,25417.33953,7428.358965,-29510.09982
-40.78228845,-15.00699532,1035.903453,25907.09673,6868.225583,-28962.69031
-47.59880745,-14.99899032,1037.888933,25906.63886,7110.225865,-29233.96748
-35.91217845,-15.96900332,1033.918058,25578.04122,6865.60741,-29236.84393
